"ID","Handle","Command","Title","Body HTML","Vendor","Type","Tags","Tags Command","Created At","Updated At","Status","Published","Published At","Published Scope","Template Suffix","Gift Card","URL","Total Inventory Qty","Row #","Top Row","Image Type","Image Src","Image Command","Image Position","Image Width","Image Height","Image Alt Text","Variant Inventory Item ID","Variant ID","Variant Command","Option1 Name","Option1 Value","Option2 Name","Option2 Value","Option3 Name","Option3 Value","Variant Position","Variant SKU","Variant Barcode","Variant Image","Variant Weight","Variant Weight Unit","Variant Price","Variant Compare At Price","Variant Taxable","Variant Tax Code","Variant Inventory Tracker","Variant Inventory Policy","Variant Fulfillment Service","Variant Requires Shipping","Variant Shipping Profile","Variant Inventory Qty","Variant Inventory Adjust"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","28","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7634.jpg?v=1743351779","MERGE","2","3648","5472","","33513457057861","31966827020357","MERGE","Size","Small","Color","Navy Blue","","","2","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","29","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7649.jpg?v=1743351819","MERGE","3","3648","5472","","33513457090629","31966827053125","MERGE","Size","Medium","Color","Burgundy Red","","","3","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","30","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7661.jpg?v=1743351743","MERGE","4","5472","3648","","33513457123397","31966827085893","MERGE","Size","Medium","Color","Navy Blue","","","4","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","31","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7727.jpg?v=1743351753","MERGE","5","5472","3648","","33513457156165","31966827118661","MERGE","Size","Large","Color","Burgundy Red","","","5","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","32","","","","","","","","","33513457188933","31966827151429","MERGE","Size","Large","Color","Navy Blue","","","6","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","-1","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","33","","","","","","","","","51157022572819","49145798000915","MERGE","Size","X-Small","Color","Burgundy Red","","","7","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4618464395333","free-replacement-bear-hug-onesie","MERGE","Free Replacement - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2020-11-20 10:14:32 -0800","2025-12-08 15:41:11 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/free-replacement-bear-hug-onesie","-2","34","","","","","","","","","51157022605587","49145798033683","MERGE","Size","X-Small","Color","Navy Blue","","","8","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"4658822021189","miscellaneous-shipment","MERGE","Miscellaneous Shipment","<p>This shipment contains a variety of miscellaneous items.</p>","Dementia Aide","","","REPLACE","2021-01-18 20:20:10 -0800","2026-01-26 05:47:22 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/miscellaneous-shipment","-27","35","true","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Dementia_Aide-62_f6c2c199-7dea-4512-946a-994b9bd4a1ba.jpg?v=1743351756","MERGE","1","2780","4162","","33587221332037","32040591327301","MERGE","Title","Default Title","","","","","1","","","","0.2","lb","0.00","","true","","shopify","deny","manual","true","General profile","-27","0"
"4658822021189","miscellaneous-shipment","MERGE","Miscellaneous Shipment","","Dementia Aide","","","REPLACE","2021-01-18 20:20:10 -0800","2026-01-26 05:47:22 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/miscellaneous-shipment","-27","36","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7649.jpg?v=1743351819","MERGE","2","3648","5472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4658822021189","miscellaneous-shipment","MERGE","Miscellaneous Shipment","","Dementia Aide","","","REPLACE","2021-01-18 20:20:10 -0800","2026-01-26 05:47:22 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/miscellaneous-shipment","-27","37","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7634.jpg?v=1743351779","MERGE","3","3648","5472","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4658822021189","miscellaneous-shipment","MERGE","Miscellaneous Shipment","","Dementia Aide","","","REPLACE","2021-01-18 20:20:10 -0800","2026-01-26 05:47:22 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/miscellaneous-shipment","-27","38","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/IMG_7739_439d3b99-cace-4e91-92e4-0edc988b424d.jpg?v=1743351794","MERGE","4","5472","3648","Daughter & Mother","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4658822021189","miscellaneous-shipment","MERGE","Miscellaneous Shipment","","Dementia Aide","","","REPLACE","2021-01-18 20:20:10 -0800","2026-01-26 05:47:22 -0800","Active","false","","web","","false","https://www.dementiaaide.com/products/miscellaneous-shipment","-27","39","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Copy_of_Dementia_Aide-79.jpg?v=1743351711","MERGE","5","4030","2692","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","<p>Donated, pre-owned jumpsuit. Help reduce clothing waste while paying for shipping only. </p>","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","40","true","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Dementia_Aide-62.jpg?v=1743351785","MERGE","1","2780","4162","","52512840155411","50526448484627","MERGE","Size","Small","Color","Burgundy Red","","","1","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","41","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7634.jpg?v=1743351779","MERGE","2","3648","5472","","52512840188179","50526448517395","MERGE","Size","Small","Color","Navy Blue","","","2","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","10","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","42","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7649.jpg?v=1743351819","MERGE","3","3648","5472","","52512840220947","50526448550163","MERGE","Size","Medium","Color","Burgundy Red","","","3","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","43","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7661.jpg?v=1743351743","MERGE","4","5472","3648","","52512840253715","50526448582931","MERGE","Size","Medium","Color","Navy Blue","","","4","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","8","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","44","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/products/IMG_7727.jpg?v=1743351753","MERGE","5","5472","3648","","52512840286483","50526448615699","MERGE","Size","Large","Color","Burgundy Red","","","5","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","45","","","","","","","","","52512840319251","50526448648467","MERGE","Size","Large","Color","Navy Blue","","","6","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","8","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","46","","","","","","","","","52512840352019","50526448681235","MERGE","Size","X-Small","Color","Burgundy Red","","","7","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","0","0"
"9851338621203","donation-anti-strip-jumpsuit","MERGE","Donation - Anti-Strip Jumpsuit","","Dementia Aide","","","REPLACE","2025-02-19 08:50:34 -0800","2025-07-26 01:27:46 -0700","Active","false","","web","","false","https://www.dementiaaide.com/products/donation-anti-strip-jumpsuit","36","47","","","","","","","","","52512840384787","50526448714003","MERGE","Size","X-Small","Color","Navy Blue","","","8","","","","2.0","lb","0.00","","false","","shopify","deny","manual","true","General profile","10","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","48","true","","","","","","","","54194207162643","52260931371283","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","X-Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","1","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","26","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","49","","","","","","","","","54194207195411","52260931404051","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","X-Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","2","","","","0.0","lb","99.95","","true","","","deny","manual","true","General profile","",""
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","50","","","","","","","","","54194207228179","52260931436819","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","3","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","75","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","51","","","","","","","","","54194207260947","52260931469587","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","4","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","52","","","","","","","","","54194207293715","52260931502355","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Medium","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","5","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","53","","","","","","","","","54194207326483","52260931535123","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Medium","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","6","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","54","","","","","","","","","54194207359251","52260931567891","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Large","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","7","","","","0.0","lb","99.95","","true","","shopify","continue","manual","true","General profile","28","0"
"10109619241235","jumpsuit-2-for-lower-price","MERGE","Jumpsuit - 2 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:03 -0700","2026-01-27 11:00:16 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price","129","55","","","","","","","","","54194207392019","52260931600659","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Large","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","8","","","","0.0","lb","99.95","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","56","true","","","","","","","","54194208047379","52260932256019","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","X-Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","1","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","13","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","57","","","","","","","","","54194208080147","52260932288787","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","X-Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","2","","","","0.0","lb","0.00","","true","","","deny","manual","true","General profile","",""
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","58","","","","","","","","","54194208112915","52260932321555","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","3","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","37","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","59","","","","","","","","","54194208145683","52260932354323","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Small","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","4","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","60","","","","","","","","","54194208178451","52260932387091","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Medium","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","5","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","61","","","","","","","","","54194208211219","52260932419859","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Medium","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","6","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","0","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","62","","","","","","","","","54194208243987","52260932452627","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Large","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Navy Blue","","","7","","","","0.0","lb","199.90","","true","","shopify","continue","manual","true","General profile","14","0"
"10109619339539","jumpsuit-2-for-lower-price-1","MERGE","Jumpsuit - 4 for Lower Price","","Dementia Aide","","","REPLACE","2025-08-28 08:17:12 -0700","2026-01-27 11:00:17 -0800","Draft","false","","web","","false","https://www.dementiaaide.com/products/jumpsuit-2-for-lower-price-1","64","63","","","","","","","","","54194208276755","52260932485395","MERGE","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Size)","Large","Anti-Strip Back-zip Jumpsuit - Adaptive Alzheimer’s and Dementia Clothing (Color)","Burgundy Red","","","8","","","","0.0","lb","199.90","","true","","shopify","deny","manual","true","General profile","0","0"
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","<p>10% of proceeds from this product are donated to the Alzheimer's Association. </p>
<p>Show your support in style with our Alzheimer’s awareness clothing baseball hat, designed to spread hope and raise visibility for a cure. This comfortable, everyday cap is part of our dementia awareness clothing collection, perfect for Alzheimer’s walks, fundraising events, or simply as daily clothes Alzheimer’s awareness.<br><br>Crafted with high-quality materials, this unisex design makes it easy to represent the cause wherever you go. Whether you’re looking for Alzheimer’s awareness clothing for women, Alzheimer’s awareness clothes in purple, or versatile gear to pair with other outfits, this baseball hat is the ideal choice.<br><br>✅ Embroidered with “Find a Cure” for Alzheimer’s<br>✅ Adjustable strap for a comfortable fit<br>✅ Perfect for walks, community events, and everyday wear<br>✅ Matches with Alzheimer’s awareness clothing purple and more</p>
<p><br>Join the movement—this hat is more than just clothing; it’s a voice for awareness, dignity, and change.<br><br>• 100% chino cotton twill<br>• Green Camo color is 35% chino cotton twill, 65% polyester<br>• Unstructured, 6-panel, low-profile<br>• 6 embroidered eyelets<br>• 3 ⅛” (7.6 cm) crown<br>• Adjustable strap with antique buckle<br><br>This product is made especially for you as soon as you place an order, which is why it takes us a bit longer to deliver it to you. Making products on demand instead of in bulk helps reduce overproduction, so thank you for making thoughtful purchasing decisions!</p>
<p><strong class=""size-guide-title"">Size guide</strong></p>
<div data-unit-system=""imperial"" class=""table-responsive dynamic"">
<table cellpadding=""5"">
<tbody>
<tr>
<td> </td>
<td><strong>A (inches)</strong></td>
<td><strong>B (inches)</strong></td>
<td><strong>C (inches)</strong></td>
<td><strong>D (inches)</strong></td>
</tr>
<tr>
<td><strong>One size</strong></td>
<td>20 ½-24 ⅜</td>
<td>4 ¾</td>
<td>3 ⅛</td>
<td>7 ½</td>
</tr>
</tbody>
</table>
</div>","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","64","true","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimer_s_Awareness_Hat_White.png?v=1758137047","MERGE","1","1024","1024","Alzheimer's Awareness Hat - White Baseball Cap","54247178174739","52316928082195","MERGE","Color","White","","","","","1","5485651_7853","HTOZWT","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimer_s_Awareness_Hat_White.png?v=1758137047","3.3","oz","29.99","38.99","true","PC040129","shopify","deny","manual","true","Printful: Hats, Bags, Pillowcases, All over prints, Socks, Aprons, Flip Flops, Camper mug (#PF-FRG1042)","9999","0"
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","65","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing.png?v=1758139113","MERGE","2","1024","1024","Alzheimers Awareness Clothing - Black Baseball Cap ""Find A Cure""","54247178141971","52316928049427","MERGE","Color","Black","","","","","2","5485651_7854","HTOZWT","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing.png?v=1758139113","3.3","oz","29.99","38.99","true","PC040129","shopify","deny","manual","true","Printful: Hats, Bags, Pillowcases, All over prints, Socks, Aprons, Flip Flops, Camper mug (#PF-FRG1042)","9999","0"
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","66","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing.jpg?v=1758168845","MERGE","3","2000","2000","Alzheimers Awareness Clothing - White Hat ""Find a Cure""","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","67","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing_-_Hat.jpg?v=1758168883","MERGE","4","2000","2000","Alzheimers Awareness Clothing - White Hat ""Find a Cure"" Back","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","68","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing_-_Black_Hat.jpg?v=1758168929","MERGE","5","2000","2000","Alzheimers Awareness Clothing - Black Hat ""Find a Cure"" - Front","","","","","","","","","","","","","","","","","","","","","","","","","",""
"10120729624851","alzheimer-s-awareness-clothing-hat","MERGE","Alzheimer’s Awareness Clothing | Baseball Hat “Find a Cure” | Dementia Awareness Apparel","","Dementia Aide","Clothes","","REPLACE","2025-09-10 17:00:31 -0700","2025-11-06 22:57:59 -0800","Active","true","2025-09-10 17:00:40 -0700","global","non-jumpsuit-page","false","https://www.dementiaaide.com/products/alzheimer-s-awareness-clothing-hat","19998","69","","IMAGE","https://cdn.shopify.com/s/files/1/1231/7650/files/Alzheimers_Awareness_Clothing_Black_Cap.jpg?v=1758168979","MERGE","6","2000","2000","Alzheimers Awareness Clothing - Black Hat - Back ""#alz""","","","","","","","","","","","","","","","","","","","","","","","","","",""
